"proteins","genes","sub-UTD-DN0024.ganglia","sub-UTD-DN0024.nerve.root","sub-UTD-DN0046.ganglia","sub-UTD-DN0046.nerve.root","sub-UTD-DN0093.ganglia","sub-UTD-DN0093.nerve.root","sub-UTD-DN0123.ganglia","sub-UTD-DN0123.nerve.root","sub-UTD-DN0178.ganglia","sub-UTD-DN0178.nerve.root","sub-UTD-DN0181.ganglia","sub-UTD-DN0181.nerve.root","sub-UTD-DN0245.ganglia","sub-UTD-DN0245.nerve.root","sub-UTD-DN0251.ganglia","sub-UTD-DN0251.nerve.root"
"CHAD","CHAD",NA,12.8731646512156,NA,12.4177709097174,12.1230147718141,15.5423268028137,NA,NA,11.6359314699912,14.7953920055542,NA,NA,10.9404655331995,12.0063085011623,11.959763260375,NA
"CHADL","CHADL",13.7377757124975,13.3188418539802,13.5226410384621,11.997102412271,13.2515707344448,12.4228305864619,13.6577751509463,12.2622768131888,14.0361316705953,13.0573239321842,13.8315591109196,13.2071672658718,14.2197792546155,13.1299943537963,12.6172450125277,12.8296511447168
"CHAMP1","CHAMP1",14.7285927356073,14.6400951591762,14.5436420809161,14.6731133985039,14.6599367212078,14.4658015891974,14.4297815873799,14.5059859599217,14.5300405465122,14.7312159214458,14.5427166040056,14.5906454929343,14.5670594317547,14.6896111593082,14.5806730569242,14.507610717571
"CHAT","CHAT",NA,NA,NA,14.1360198853341,NA,14.824677890675,NA,NA,NA,13.3751434415178,NA,15.0402015047956,NA,NA,NA,NA
"CHCHD1","CHCHD1",13.2230408644229,12.6806298386663,13.2401425505611,13.0433342539495,13.0606782216615,NA,12.6983140868025,13.0903307927527,12.7648363520648,NA,12.1905936011686,13.2894281659576,12.981742078576,12.1308697526514,12.2886575735834,12.2753737759191
"CHCHD3","CHCHD3",17.4648455326748,17.2492235837001,17.6960191267303,17.2281879092373,17.5251414675734,17.1505064831559,17.4285033919621,16.9314984566591,17.3583747850296,17.215296455398,17.5648952961132,17.2208959053104,17.520908838441,17.1748264564613,17.3235409808088,17.0036152757282
"CHCHD4","CHCHD4",11.5788619132148,12.7157754227991,NA,12.4845963542268,11.5615576670609,12.3017391005992,11.471101070093,NA,11.0715696221411,NA,11.915849509064,NA,NA,NA,NA,NA
"CHCHD6","CHCHD6",14.7748742922413,14.5078819631933,15.535568483811,14.0964708051508,14.9549412388263,13.9276326067469,14.9450328660566,14.1013775509855,14.8857557514166,13.9846941027501,14.9751908503828,14.207565552867,14.8526804675201,14.0178506907348,14.6864320111405,13.7698540828196
"CHD1;CHD1","CHD1",11.2562340319634,11.7510556835805,11.4950088227916,12.4422544977692,11.3566145559498,11.9814005917075,11.522603877247,11.8439162153656,11.22989572568,11.6301750824943,11.232825825297,11.2866876487588,11.1302368290363,11.8576763677595,11.7113023516682,11.8974068977732
"CHD1;CHD1;CHD2;CHD2","CHD1",12.2250781178753,11.6951845654158,11.8439259577894,12.5066033994504,11.7529004125422,11.7919330435135,11.767767355213,11.8783250078728,11.4219710022494,12.0550891731259,11.481223889254,11.6620123989436,11.9663206411184,12.1452862178756,12.6429201562958,12.1797775441727
"CHD1;CHD1;CHD2;CHD2;CHD6;CHD8;CHD8","CHD1",13.3035170965595,12.7747094857623,13.1788016526627,13.2698716349879,13.3764862263545,13.3506847778995,13.0509270435581,12.9785922012256,13.077890126653,13.2131337816816,12.8511124216437,12.8553650421048,13.2584543597786,13.1659711460584,13.8513132408807,12.9095306105174
"CHD1L","CHD1L",11.7664585582425,12.3801893432747,11.931978073117,12.0985881242001,11.486674154611,12.357238580265,12.1747952462787,12.2277422789828,12.0908713628909,11.764187566321,12.1838652099873,11.274407274774,11.9680726734836,11.7756517174242,12.1144096599899,NA
"CHD1L;CHD1L","CHD1L",13.5322050742989,12.8003863424988,13.1540448172452,13.2354872381594,13.0830940795718,12.9615404027768,13.6674411091131,13.4222242952637,13.5784203086049,13.3571191589317,13.3632003132702,13.0579500208312,13.4264282637063,13.0391280604572,13.6403626946549,13.0233241309584
"CHD2;CHD2","CHD2",12.9708306562922,12.9698745298199,12.9810050122815,13.366583673591,12.9777415459359,13.0253000957029,12.8005124365699,12.8292656477547,13.0500320744969,13.181218088546,12.9669249739483,12.7192906058171,12.9329976007105,13.1918399239048,13.0840488618697,13.438184106698
"CHD3","CHD3",12.5212559203175,12.7792000237431,12.5443025868395,12.7815638352274,12.5736593361688,12.7289291751536,12.7439388069052,12.8726880917853,12.677694617481,13.0617116869067,12.4931048261038,12.7655910899541,12.8894391224507,12.7185781948964,12.6289507593364,12.6871263664985
"CHD3;CHD4;CHD4","CHD3",14.5861370980706,14.5218252031486,14.461277289281,14.6726015521722,14.6653833232205,14.500586608677,14.5312213970374,14.3476064087295,14.4367204799854,14.6197979116129,14.5223136034358,14.2237416473285,14.4394819945976,14.4154314828915,14.7041043296427,14.1634610110151
"CHD3;CHD4;CHD4;CHD5","CHD3",14.1126844018398,13.8891472099434,14.1128050874776,13.8935089510299,14.2230336994225,13.4416415167903,14.2218752080589,13.9699590081237,13.9424147139288,14.1905992092477,13.9727482661476,13.8880468205728,14.1512014379237,13.7539639830886,14.1540557032945,13.285797468062
"CHD4","CHD4",12.6789467261025,13.0777500837537,13.549306267901,13.7558248887805,13.6862042166369,13.3626327461178,13.641620041309,13.3559083617523,13.6089728343365,13.717836462294,13.347710484938,13.2060078120111,13.5533010562093,13.3478908658267,13.7828560943334,12.9622711474947
"CHD4;CHD4","CHD4",14.9514413526679,15.0483555993152,14.936269071022,15.052852954431,14.9460758233095,14.9274024922718,14.9621255263528,14.8669760802551,14.8324375624225,14.9068675523838,14.8267099231665,14.6885640770831,14.8891529576852,14.835193514614,15.0460476291696,14.7791817235058
"CHD4;CHD4;CHD5","CHD4",14.9897206378529,14.6546142596126,15.0209981890551,14.9007216739472,15.126966126384,14.6930086007814,15.0470948758115,14.8999605315408,14.8620682619489,15.0652632712177,14.9489028704118,14.368555349781,15.078306675454,14.6476629431722,15.2412730867845,14.2062566674709
"CHD4;CHD5","CHD4",14.8991660192843,13.2516934842485,14.7947299404575,14.2488949229298,14.7442763313689,13.5998864488464,14.9810835316057,13.7442450976374,14.9101332314377,14.4975048278895,14.4591278920436,13.5465313432145,14.7606852203715,13.8102569926707,14.627392522626,13.0131092291275
"CHD8","CHD8",11.3051098349243,11.3776497804246,11.5538560456775,12.5259367229451,11.6603097742997,11.2949882676914,11.4382668572144,NA,11.6929772197542,11.4834669833734,11.507601409173,NA,NA,11.5759929720844,11.8697143623662,11.4615254900102
"CHD8;CHD8","CHD8",12.1228759886333,11.8968724445911,11.8211109835057,12.3748794822244,12.1750435734524,12.0428788890373,12.0323836531731,11.8738618154291,11.860409417153,12.0754471520703,11.9169317156467,11.9824253290047,11.9235359066488,12.0049947681162,12.0660193772933,11.7053386248042
"CHDH","CHDH",13.9781862714131,15.492256678152,13.7254015397724,14.401191666178,14.3252952735366,15.2021313692078,13.8270521257603,14.184356992363,13.3691522029792,14.2995717725319,13.9196222348291,14.9976156291955,14.2120161736363,15.29037126774,13.8807940016619,15.3802246108611
"CHERP","CHERP",14.1671615535353,13.9922382953066,14.0564094120886,14.1199774754374,14.0859905838445,13.964125647546,13.8925505998711,13.8243739879165,13.8860221585805,14.1165961141164,13.8939189755819,14.1640462839488,13.9411126152477,14.1026673843629,13.7494546847428,13.8359598444834
"CHGA","CHGA",11.4121539840165,12.0509435493423,11.5598068233334,11.5464102367958,11.5296038359666,11.8223399749246,11.522755714174,11.0765833526404,11.1103341615272,10.8454615197997,13.1222080257779,13.6897987385606,11.4449550616293,11.4167069431437,11.1090880783115,11.5322317860995
"CHGB","CHGB",NA,NA,11.4951611551365,10.042799676738,11.4460735968436,12.8624997145213,11.642991322414,11.5308450506232,11.0821168389017,NA,12.749915585089,13.0600285710897,11.5388522911215,12.3018552265095,11.5270800746549,NA
"CHI3L1","CHI3L1",12.747178836844,14.9038692118638,12.4491466796546,14.6781769849676,13.4967127680214,15.2779315667568,14.5012813815059,16.7664005970087,13.0971218924052,14.1525580587499,13.8005649078047,14.6585637952845,12.6333698184833,14.4055494000159,15.3628720171705,16.9075458660869
"CHIC2","CHIC2",12.7906009044339,13.9048820334432,12.8564942471006,13.3798095633736,12.6748318841667,13.3459166949377,12.8676186064452,13.3800549619516,12.8845750276703,13.3568069361106,13.2881883903755,13.7111081357114,12.8856165792269,13.7220382758394,12.7631771788425,14.0798915738168
"CHID1","CHID1",12.6338075766123,12.2763579220525,13.8969230367767,12.8988910263516,NA,NA,12.754502330638,12.3705263113186,13.8943441080158,12.5977772391847,12.8577381104895,11.5637332703348,NA,NA,NA,NA
"CHID1;CHID1","CHID1",14.9146649883112,14.7185211871598,15.0584793208577,14.4304858850099,14.874137189238,14.1648456376762,14.9118375494431,14.3278143396168,14.8772966803069,14.5027255718068,15.0698450593186,14.58060319598,14.827436010719,14.5524351163484,14.9817916477434,14.5066625312224
"CHKA;CHKA","CHKA",NA,NA,12.1119637429861,NA,11.3819646669532,NA,NA,12.1749912013327,NA,NA,12.1946122083767,NA,11.9833962470997,NA,12.8032085368649,11.9821771946333
"CHKB","CHKB",14.4759251105019,14.6072566086417,14.4086433241452,14.4890847705611,14.4952833187645,14.6163230798078,14.6850399699399,14.9689013902369,14.6727697747587,14.4626433285179,14.3970858038169,14.5979975646713,14.511523432298,14.4195524950378,14.4806219734513,14.5868840080158
"CHL1","CHL1",16.6253314973418,16.6920211264093,16.2157375941514,16.20926546623,16.2032004824182,16.9398098260386,16.5232912584478,16.587025651649,16.6555433208484,16.828980093422,16.3511812532939,15.8155867754484,16.5376189818921,16.1389911692977,16.9184724570435,17.2227473847121
"CHL1;CHL1","CHL1",17.5133019508393,17.4663686951244,16.9983775772588,17.0855249889167,16.9128673283306,17.618063933393,17.3000177445072,17.3285855885367,17.546888069424,17.6981123012395,16.9312920582082,16.7768675193772,17.2927291261797,17.0931119257957,17.8929461441933,18.2637338748415
"CHM","CHM",13.2163086407465,14.1191075856582,14.2503283857616,13.7943116992909,13.4543557024485,14.102145623115,13.8267534483135,13.639837542396,13.7023952414509,13.8832567724148,13.8991375316208,13.5661737661767,13.8336404853969,13.3559179476807,14.0088151781352,13.3450494976975
"CHMP1A","CHMP1A",15.8235220452574,15.8619918369931,15.5328142395127,16.0186152472448,15.8986456358612,15.947000797457,15.6899853155495,15.897078415248,15.6769837021311,15.5997197441995,15.749377732101,16.0522070242577,15.2632656437249,15.7058501977731,15.7193233019273,16.3682617143189
"CHMP1B","CHMP1B",16.6528770123354,16.3031492837202,16.5853244679923,16.5626425948693,16.6957686191113,16.7953498272441,16.5240937148329,16.5668646664064,16.4384908786999,16.567064608825,16.6308702159687,16.8708289446871,16.3469893767081,16.6739766526743,16.6917013184227,16.5303626051677
"CHMP2A","CHMP2A",16.0680044999964,16.4846804193561,16.0167000236185,16.4436344174789,16.3114092844728,16.6113630136604,16.2317614596936,16.5775578853295,16.2784861875524,16.5668525456478,16.1974222831001,16.5935698457225,16.0872173350639,16.5719113354993,16.4490287620483,16.8227945317638
"CHMP2B","CHMP2B",13.4522663815366,14.1270060697523,13.3853768507058,13.6267121701208,13.159031653242,13.8107603502158,13.1459108618513,13.5520601315818,13.4428068673052,13.6993290464118,13.5868821074876,13.8121606811489,13.5956365334629,14.0520057910923,13.037393976709,14.3851036247997
"CHMP2B;CHMP2B","CHMP2B",15.1314589550141,15.4014299554276,15.0816452196591,15.3880685141508,15.1258020086923,15.2117653841204,14.8547350270873,15.2473184593018,15.0640921411316,15.1015247794264,15.0549272150075,15.3795538142309,14.9914711639405,15.3350672144494,14.4000718270498,15.655926982607
"CHMP3","CHMP3",14.3324572701359,14.1134202963608,14.4464451832194,14.2353700191183,14.3607843542097,14.0191176152212,14.762387245337,14.6188742027078,14.598820210607,14.2132807957542,14.4175459060922,14.1220202654848,14.4942073945951,14.2050846583069,14.6767104597196,NA
"CHMP3;CHMP3","CHMP3",15.5068908275136,15.2895890009104,15.2800457682266,15.4272966083704,15.2274684896683,14.9245170108411,15.4024983452363,15.4384990144991,14.971339321569,15.202993620626,15.4789086234517,15.3987120076485,15.3456324484187,15.2912787631218,15.6214246637063,15.2251045631441
"CHMP4A","CHMP4A",14.8119655056635,14.7001069295859,14.7433503278889,15.089325905508,15.1134994619714,15.0956119850972,15.1131322587922,15.2960779582665,14.7254992055837,14.4835104782498,14.8438091265288,15.2287303510466,14.6803766836148,14.8099609445622,14.7140313911874,15.1354161993941
"CHMP4B","CHMP4B",17.2618308499603,17.3033905767255,17.1522948017682,17.4406843374603,17.4864856126745,17.5381282776319,17.3061801511991,17.5172209738925,17.2071402632319,16.9838992582586,17.3282744538127,17.7621316922537,17.1166659022026,17.3179575068942,16.9929204349968,17.5275131937414
"CHMP4BP1","CHMP4BP1",13.6320877508625,13.4203494578301,13.2008426323528,13.380006162972,13.6499359380225,13.0111844426895,13.338964370828,13.4291646232385,13.2102241156759,13.1148174562613,13.5693361942869,13.7378336960118,13.0971560081417,13.4223712678235,13.0368065318301,13.5562750283143
"CHMP4C","CHMP4C",NA,12.7758086981721,NA,NA,12.3184646552025,NA,NA,NA,12.9858099241842,NA,NA,NA,NA,NA,NA,NA
"CHMP5;CHMP5","CHMP5",15.1946767634998,15.3174223777373,14.9073535598718,15.0612952355964,15.175978425273,15.32079774015,15.0844771381269,15.3862901655391,14.8125497329174,14.6233812508303,15.152995856713,15.8410741504746,14.7502182924911,15.3342086676206,14.3367084591906,15.4802136793233
"CHMP6","CHMP6",15.6039891317147,16.0848105922219,15.1771819305043,15.6674316371578,15.3557658998289,15.7615586589141,15.2680635084971,15.6557016423357,15.4358149705128,15.8889771625208,15.2939876586625,15.8991365892592,15.2709507775324,15.7125517326173,15.5577843395403,16.0235887200669
"CHMP7","CHMP7",14.1327401021091,14.0722226620296,14.2823178745343,13.9630320797405,14.2375255840135,13.9617009687289,14.2234166859007,14.2574743651408,14.5297701196198,13.7393679396814,14.2944273690701,14.2275351269727,14.1642783524804,13.8189630724674,14.3956433152127,14.0078130069055
"CHN1","CHN1",13.7248424533104,14.0487038969762,13.4542159669143,13.577966747624,13.7198606913365,13.8934542252423,13.5649118358338,13.9299208843776,13.5831240451571,13.8893105264575,13.8784343815901,14.0188336772305,13.6406020228438,13.8276803764133,13.5649378548018,14.2422467351895
"CHN2","CHN2",11.3040006780033,NA,10.1272252872258,NA,10.7704806548814,NA,NA,NA,NA,11.3766353752574,10.7593584480016,NA,NA,10.5610861380206,10.4593199857897,NA
"CHORDC1","CHORDC1",15.8118842210737,15.8132382858566,15.9707955672805,16.0915478288429,16.1441397685961,16.0827127280794,16.1095393305828,16.1907950242772,15.7362979157896,15.8416724428531,15.7759234377331,15.5154189072461,15.9404093311257,15.5325741257554,16.2962502299214,15.9634594642804
"CHORDC1;CHORDC1","CHORDC1",15.8379087617269,15.4000082326538,16.11191042077,15.7370354817319,15.8110668695769,15.6650875448877,15.7782846739307,15.9454485630566,15.5747712308137,15.5365335667392,15.5372510574303,15.2122421323494,15.6395261026676,15.2686756797387,15.9138426565998,15.6079543606515
"CHP1","CHP1",14.8479948331836,15.1027311503249,15.1515631180307,15.039662647318,14.9725723314436,14.6616621457651,14.9968326484529,14.7552288069769,15.0863740228901,14.8564608799224,15.0728864855013,15.2076438393289,14.8108788255596,15.1019349793748,14.9022037658929,14.9933196676839
"CHP2","CHP2",12.4125216431117,12.8346115721762,12.6867240126409,12.1435398029586,12.1051492826184,12.0438230180584,12.0549923598929,NA,12.2031899120056,11.4583142041026,12.3063914113151,12.2117760803889,12.3332146565278,12.4908697542255,11.731811937349,12.8322022015098
"CHPF","CHPF",12.652256316353,12.5082564266331,12.9811600785491,12.9128534126155,12.7289451157477,12.5817907360314,12.9701176161571,12.6519624024201,12.6289980534851,12.3675635954054,12.8127561067772,12.256840525686,12.3711061392936,12.0271577072142,12.5894742957181,12.422083317594
"CHPF2;CHPF2","CHPF2",13.5527567948536,13.265954114492,14.0016732686544,13.6647082664492,13.7519483063354,13.3658046396917,13.8431056304139,13.2345349591106,13.6032845261091,13.1649148743609,13.7541311650604,13.0493479353047,13.4587385062789,13.0462057228263,13.8793379317662,13.2948318180727
"CHPT1;CHPT1","CHPT1",14.499711326981,14.9200737726434,13.9376591408856,14.4464799754036,14.2991057998001,14.6192417141198,14.278001064136,14.2947265273969,14.3634954343151,15.0374642547161,14.3993488680331,14.8619302527823,14.3580119308916,15.4448119699077,14.2188942418989,14.7273916744683
"CHRDL1;CHRDL1","CHRDL1",12.5365772407003,13.6195659394856,12.5389214444031,14.0305099095579,13.0016297134028,14.2969902714933,12.4515365351725,13.2694027135902,13.3456559265475,13.9947785467121,12.9599024084054,13.9651902411421,13.2122225763191,13.4005832031591,13.0180933735505,13.1849415378837
"CHST12","CHST12",12.1064136578671,NA,12.45247549202,12.2437392853657,12.5682387893301,12.5639160098754,12.045885908736,12.5745273037503,12.4364884144594,12.8891528457157,NA,12.651271488045,12.4382590588137,NA,12.2366570408484,NA
"CHST14","CHST14",13.875202773117,14.1841556874686,13.6264423592869,14.7728913503052,14.0683460614068,14.6114466632996,13.7550790603458,13.9157367238439,14.1206539987676,14.6412208376995,14.0004891674937,14.8721943587292,13.8696080427873,13.9432113224294,13.9897839792574,13.8192819694765
"CHST15","CHST15",10.9638794838817,NA,10.3898141514992,11.7459641782776,NA,10.5589372357284,10.688722386629,11.1802432097233,10.5815016490319,11.0448660328092,10.7780442659483,11.5032862424211,10.913300834734,NA,11.2786383940053,11.3794959755452
"CHST3","CHST3",12.9340961142115,13.0713567107554,12.3879273477322,12.9246104345972,12.5849519040598,12.6641356327029,12.6677075389866,NA,12.5313854226211,12.7909096362762,12.1828519221392,12.9514846138739,12.357506280805,12.6458719465061,12.8973836473047,13.5874481055403
"CHTOP;CHTOP","CHTOP",14.3996166685693,14.3994751267678,14.4014311588557,14.5286433803088,14.6425911734675,13.8614242889942,14.3489005862091,14.1331973316107,14.5729059418363,14.4038441433221,14.5462381805173,14.4232592691436,14.2399596983034,14.254323494246,14.6215192702463,14.2501168230357
